order(0,0)=0
order(12673,71263)=30124
order(12674,64712)=24301
order(12675,12657)=01243
order(12678,16872)=02431
order(12679,62719)=21304
order(12680,21806)=10342
order(12683,61382)=20431
order(12684,82614)=31204
order(12685,25168)=14023
order(12687,81627)=30214
order(12689,86192)=32041
order(12690,20961)=14320
order(12693,31269)=40123
order(12694,19426)=03412
order(12695,26195)=12034
order(12697,29167)=13024
order(12698,69281)=23140
order(12703,21307)=10432
order(12704,14720)=04213
order(12705,72501)=21430
order(12706,26701)=14230
order(12708,01872)=30421
order(12709,12709)=01234
order(12730,03217)=43102
order(12734,13247)=03142
order(12735,31527)=30412
order(12736,71263)=20143
order(12738,32187)=31042
order(12739,17392)=02341
order(12740,12704)=01243
order(12743,12374)=01423
order(12745,52417)=41302
order(12746,41627)=30412
order(12748,41728)=30214
order(12749,27419)=12304
order(12750,12507)=01342
order(12753,51372)=30421
order(12754,17254)=02134
order(12756,62571)=41320
order(12758,81275)=40123
order(12759,79215)=24103
order(12760,02716)=41203
order(12763,12763)=01234
order(12764,64127)=34012
order(12765,61275)=30124
order(12768,17682)=02341
order(12769,19276)=04123
order(12780,82017)=31402
order(12783,23817)=14302
order(12784,41872)=40321
order(12785,78251)=23140
order(12786,26781)=14230
order(12789,21978)=10423
order(12790,20197)=14032
order(12793,23917)=14302
order(12794,42719)=41203
order(12795,52179)=41023
order(12796,71269)=20143
order(12798,97128)=32014
order(12803,28103)=12034
order(12804,28014)=12304
order(12805,52108)=41032
order(12806,21068)=10342
order(12807,02187)=31024
order(12809,91028)=40312
order(12830,23810)=13204
order(12834,32481)=31420
order(12835,31528)=30412
order(12836,23618)=13402
order(12837,73182)=43021
order(12839,93821)=43210
order(12840,84021)=23410
order(12843,48123)=32014
order(12845,58421)=42310
order(12846,81624)=20413
order(12847,12874)=01243
order(12849,19248)=04132
order(12850,52108)=31042
order(12853,81523)=20314
order(12854,84215)=24103
order(12856,18652)=02431
order(12857,57128)=34012
order(12859,81925)=20413
order(12860,16028)=03412
order(12863,68321)=32410
order(12864,86241)=23140
order(12865,58621)=42310
order(12867,81276)=20143
order(12869,28169)=12034
order(12870,07218)=43102
order(12873,72183)=31024
order(12874,42817)=41203
order(12875,51782)=40321
order(12876,71682)=30421
order(12879,27198)=13042
order(12890,18290)=02134
order(12893,19238)=03142
order(12894,91248)=30142
order(12895,81952)=20341
order(12896,92681)=31420
order(12897,19728)=03412
order(12903,09123)=32014
order(12904,19420)=02413
order(12905,52019)=41302
order(12906,96102)=24031
order(12907,10972)=03241
order(12908,98012)=24301
order(12930,21390)=10324
order(12934,91423)=20413
order(12935,15239)=04132
order(12936,13962)=03241
order(12937,37291)=34120
order(12938,18293)=04123
order(12940,09214)=42103
order(12943,34912)=43201
order(12945,12495)=01324
order(12946,12469)=01342
order(12947,12479)=01342
order(12948,21498)=10324
order(12950,20195)=14023
order(12953,21935)=10243
order(12954,24951)=14230
order(12956,56912)=34201
order(12957,91572)=20341
order(12958,85129)=43012
order(12960,61209)=30142
order(12963,13269)=04132
order(12964,62941)=31240
order(12965,59126)=42013
order(12967,27916)=14203
order(12968,81926)=40213
order(12970,01792)=40321
order(12973,37912)=43201
order(12974,17429)=03412
order(12975,92175)=21034
order(12976,96721)=24310
order(12978,81927)=40213
order(12980,82910)=31204
order(12983,98321)=23410
order(12984,42198)=41023
order(12985,25198)=14023
order(12986,91286)=20134
order(12987,19287)=02134
order(13024,04123)=24031
order(13025,02135)=23014
order(13026,60123)=42031
order(13027,32710)=13402
order(13028,03182)=21043
order(13029,23109)=31024
order(13042,43021)=31240
order(13045,50431)=42310
order(13046,13460)=01342
order(13047,31407)=10324
order(13048,01348)=20134
order(13049,09314)=24103
order(13052,50132)=32014
order(13054,14035)=04213
order(13056,06531)=24310
order(13057,03751)=21430
order(13058,05183)=23041
order(13059,03195)=21043
order(13062,12360)=04132
order(13064,40361)=42130
order(13065,01635)=20314
order(13067,10736)=02413
order(13068,18603)=04321
order(13069,36091)=13240
order(13072,27310)=43102
order(13074,30147)=12043
order(13075,01573)=20431
order(13076,06371)=24130
order(13078,73108)=31024
order(13079,73091)=31240
order(13082,83021)=31240
order(13084,14083)=04231
order(13085,18053)=03241
order(13086,06381)=24130
order(13087,30187)=12034
order(13089,18903)=03421
order(13092,91023)=30241
order(13094,01439)=20413
order(13095,19503)=03421
order(13096,96013)=34201
order(13097,31709)=10423
order(13098,91038)=30214
order(13204,12430)=02413
order(13205,23150)=21043
order(13206,02361)=32140
order(13207,03172)=31042
order(13208,32018)=12304
order(13209,19320)=04123
order(13240,12043)=02431
order(13245,53124)=41023
order(13246,64132)=43012
order(13247,47231)=34210
order(13248,84132)=43012
order(13249,21349)=20134
order(13250,03152)=41032
order(13254,45213)=43201
order(13256,32165)=12043
order(13257,53217)=31204
order(13258,18352)=04132
order(13259,29531)=24310
order(13260,02136)=42013
order(13264,61342)=30142
order(13265,32156)=12043
order(13267,27136)=24013
order(13268,62138)=32014
order(13269,69132)=34012
order(13270,72130)=32014
order(13274,13742)=01342
order(13275,17352)=03142
order(13276,76312)=34102
order(13278,28713)=24301
order(13279,17932)=03412
order(13280,20831)=24310
order(13284,84132)=34012
order(13285,32851)=12340
order(13286,21638)=20413
order(13287,21387)=20134
order(13289,28139)=23014
order(13290,91320)=30124
order(13294,14923)=04321
order(13295,19352)=03142
order(13296,92631)=32410
order(13297,73291)=41230
order(13298,91328)=30124
order(13402,41302)=20134
order(13405,40531)=23410
order(13406,01643)=30421
order(13407,34170)=12043
order(13408,10348)=03124
order(13409,40913)=23401
order(13420,21304)=30142
order(13425,43512)=21403
order(13426,13624)=01432
order(13427,73124)=41032
order(13428,43281)=21340
order(13429,42931)=23410
order(13450,13450)=01234
order(13452,52413)=34201
order(13456,36415)=14203
order(13457,51437)=30214
order(13458,43518)=21304
order(13459,94513)=42301
order(13460,36104)=13042
order(13462,23146)=41023
order(13465,45361)=24130
order(13467,73461)=41230
order(13468,34618)=12304
order(13469,43691)=21340
order(13470,04731)=42310
order(13472,14327)=02143
order(13475,73541)=31420
order(13476,36174)=14032
order(13478,13874)=01432
order(13479,47913)=23401
order(13480,34180)=12034
order(13482,84312)=32104
order(13485,58341)=43120
order(13486,13684)=01432
order(13487,78134)=43012
order(13489,14938)=02413
order(13490,91430)=30214
order(13492,21394)=40132
order(13495,15394)=04132
order(13496,96341)=34120
order(13497,97413)=34201
order(13498,39184)=13042
order(13502,05132)=32014
order(13504,45130)=42013
order(13506,50136)=23014
order(13507,13057)=01324
order(13508,58130)=24013
order(13509,39015)=14302
order(13520,32015)=13402
order(13524,34125)=14032
order(13526,21536)=30214
order(13527,57213)=24301
order(13528,83512)=41203
order(13529,53129)=21034
order(13540,04135)=43012
order(13542,32514)=14203
order(13546,41356)=30124
order(13547,51347)=20134
order(13548,38154)=14023
order(13549,94513)=43201
order(13560,53601)=21340
order(13562,35612)=12304
order(13564,56134)=23014
order(13567,65371)=32140
order(13568,86531)=43210
order(13569,93651)=41320
order(13570,70513)=34201
order(13572,72315)=34102
order(13574,17435)=03412
order(13576,37651)=13420
order(13578,57381)=23140
order(13579,73951)=31420
order(13580,58031)=23410
order(13582,13285)=01432
order(13584,58134)=23014
order(13586,85631)=32410
order(13587,73815)=41302
order(13589,15389)=02134
order(13590,90513)=34201
order(13592,21539)=40213
order(13594,31954)=10324
order(13596,53961)=21340
order(13597,79351)=43120
order(13598,18395)=04132
order(13602,20163)=43021
order(13604,31460)=10423
order(13605,15630)=04213
order(13607,30617)=13204
order(13608,80163)=43021
order(13609,93601)=41230
order(13620,63021)=21430
order(13624,36421)=12430
order(13625,36215)=12304
order(13627,72613)=43201
order(13628,36812)=12403
order(13629,23961)=31420
order(13640,63410)=21304
order(13642,13264)=01423
order(13645,14563)=03421
order(13647,63741)=21430
order(13648,43618)=31204
order(13649,46391)=32140
order(13650,01356)=40132
order(13652,51623)=30241
order(13654,63451)=21430
order(13657,15673)=03241
order(13658,81365)=40123
order(13659,96513)=42301
order(13670,76310)=32104
order(13672,61327)=20143
order(13674,16734)=02314
order(13675,57136)=43012
order(13678,83167)=41023
order(13679,69317)=24103
order(13680,63801)=21340
order(13682,31286)=10432
order(13684,18364)=03124
order(13685,56138)=42013
order(13687,61873)=20341
order(13689,81936)=30412
order(13690,09316)=43102
order(13692,21369)=40123
order(13694,41693)=40231
order(13695,96153)=32041
order(13697,73619)=41203
order(13698,81639)=40213
order(13702,03127)=31042
order(13704,04137)=34012
order(13705,01375)=30124
order(13706,67013)=42301
order(13708,18730)=04213
order(13709,17903)=02431
order(13720,20713)=34201
order(13724,47321)=42130
order(13725,75231)=24310
order(13726,26371)=34120
order(13728,18723)=04231
order(13729,71329)=20134
order(13740,71430)=20314
order(13742,14327)=03142
order(13745,34157)=13042
order(13746,43761)=31240
order(13748,47831)=32410
order(13749,97413)=42301
order(13750,17053)=02431
order(13752,32175)=14023
order(13754,74513)=24301
order(13756,75613)=23401
order(13758,38517)=14302
order(13759,71935)=20413
order(13760,37061)=12430
order(13762,32617)=14302
order(13764,31476)=10423
order(13765,17356)=02143
order(13768,18736)=04213
order(13769,19763)=04231
order(13780,38710)=13204
order(13782,18372)=03124
order(13784,83714)=31204
order(13785,53178)=41023
order(13786,83716)=31204
order(13789,87931)=32410
order(13790,13079)=01423
order(13792,92713)=34201
order(13794,41397)=40132
order(13795,13975)=01324
order(13796,63179)=41023
order(13798,79183)=23041
order(13802,08321)=32140
order(13804,40381)=43120
order(13805,10835)=03214
order(13806,06813)=34201
order(13807,13078)=01342
order(13809,10389)=03124
order(13820,32180)=13024
order(13824,32481)=13420
order(13825,21835)=30214
order(13826,31628)=10432
order(13827,17328)=04132
order(13829,98231)=42310
order(13840,84310)=23104
order(13842,38241)=12430
order(13845,41385)=30124
order(13846,61384)=40123
order(13847,74381)=43120
order(13849,49183)=34021
order(13850,31580)=10324
order(13852,31258)=10432
order(13854,38514)=12304
order(13856,31658)=10432
order(13857,37158)=14032
order(13859,89135)=24013
order(13860,38106)=12043
order(13862,63218)=31402
order(13864,38416)=12403
order(13865,58613)=42301
order(13867,16873)=03241
order(13869,63891)=31240
order(13870,87130)=23014
order(13872,32187)=14023
order(13874,84137)=24013
order(13875,73158)=31042
order(13876,18673)=02431
order(13879,79831)=34210
order(13890,81930)=20314
order(13892,81329)=20143
order(13894,43819)=41203
order(13895,35981)=14320
order(13896,13689)=01423
order(13897,18937)=02314
order(13902,09231)=32410
order(13904,13904)=01234
order(13905,01539)=30412
order(13906,10396)=03124
order(13907,79310)=42103
order(13908,13809)=01432
order(13920,91230)=20314
order(13924,41932)=40213
order(13925,51392)=40123
order(13926,62931)=43210
order(13927,12739)=03412
order(13928,21398)=30124
order(13940,13049)=01432
order(13942,13492)=01324
order(13945,51439)=40312
order(13946,34916)=13204
order(13947,97134)=24013
order(13948,31948)=10234
order(13950,10395)=04123
order(13952,25319)=43102
order(13954,59314)=32104
order(13956,35169)=13042
order(13957,39517)=12304
order(13958,89513)=42301
order(13960,96103)=23041
order(13962,61329)=30142
order(13964,91634)=20314
order(13965,13659)=01342
order(13967,76913)=43201
order(13968,96183)=23041
order(13970,91307)=20143
order(13972,79321)=32140
order(13974,97143)=23041
order(13975,51397)=40123
order(13976,91736)=20314
order(13978,38917)=14203
order(13980,80913)=34201
order(13982,18293)=03421
order(13984,13984)=01234
order(13985,95138)=24013
order(13986,81936)=30214
order(13987,91873)=20341
order(14023,01324)=20431
order(14025,42051)=13240
order(14026,01462)=20143
order(14027,47012)=14203
order(14028,12084)=03241
order(14029,94210)=41302
order(14032,12034)=04231
order(14035,51430)=40132
order(14036,61430)=40132
order(14037,13470)=03142
order(14038,10348)=02314
order(14039,41039)=10234
order(14052,41250)=10432
order(14053,41035)=10243
order(14056,14560)=01342
order(14057,75041)=43210
order(14058,08145)=24013
order(14059,01549)=20314
order(14062,21640)=40312
order(14063,34160)=41032
order(14065,45160)=14032
order(14067,64071)=31240
order(14068,14806)=01423
order(14069,16940)=03412
order(14072,47021)=13240
order(14073,70341)=32410
order(14075,70514)=32401
order(14076,46017)=14203
order(14078,10487)=02143
order(14079,47019)=13204
order(14082,04281)=21430
order(14083,14830)=01342
order(14085,45081)=14230
order(14086,68014)=43201
order(14087,10748)=02413
order(14089,10498)=02143
order(14092,29140)=43012
order(14093,10394)=02431
order(14095,49150)=13042
order(14096,19064)=03241
order(14097,10974)=02341
order(14098,91084)=30241
order(14203,03142)=34012
order(14205,14502)=01432
order(14206,24601)=21430
order(14207,02741)=32410
order(14208,42081)=12340
order(14209,19024)=04321
order(14230,04123)=41023
order(14235,14235)=01234
order(14236,34261)=31240
order(14237,37241)=34210
order(14238,48231)=14230
order(14239,12349)=02314
order(14250,04125)=41023
order(14253,32154)=42031
order(14256,46125)=14023
order(14257,71452)=40132
order(14258,48215)=14203
order(14259,21945)=20413
order(14260,24610)=21304
order(14263,31624)=40321
order(14265,24651)=21340
order(14267,26714)=23401
order(14268,21684)=20341
order(14269,29416)=24103
order(14270,42170)=12034
order(14273,24137)=21043
order(14275,74215)=31204
order(14276,27461)=23140
order(14278,82471)=42130
order(14279,94712)=41302
order(14280,21408)=20143
order(14283,28431)=23140
order(14285,15284)=04231
order(14286,41826)=10324
order(14287,42187)=12034
order(14289,21498)=20143
order(14290,42019)=12403
order(14293,92341)=32410
order(14295,54192)=41032
order(14296,42196)=12034
order(14297,74912)=41302
order(14298,41892)=10432
order(14302,31402)=20134
order(14305,51340)=40213
order(14306,36014)=24301
order(14307,37104)=24031
order(14308,43801)=12430
order(14309,31904)=20431
order(14320,14320)=01234
order(14325,54123)=41032
order(14326,36412)=24103
order(14327,14372)=01243
order(14328,14238)=01324
order(14329,24139)=31024
order(14350,41305)=10243
order(14352,42513)=14302
order(14356,65413)=43102
order(14357,51374)=30241
order(14359,41395)=10243
order(14360,41063)=10432
order(14362,36124)=23041
order(14365,15643)=04312
order(14367,14376)=01243
order(14368,16348)=03214
order(14369,46931)=13420
order(14370,37041)=23410
order(14372,47132)=13024
order(14375,54317)=41203
order(14376,47163)=13042
order(14378,71834)=30421
order(14379,39741)=24310
order(14380,18340)=03214
order(14382,23481)=42130
order(14385,85314)=34201
order(14386,63148)=42013
order(14387,48173)=13042
order(14389,19834)=04321
order(14390,40139)=14023
order(14392,41293)=10432
order(14395,51394)=40231
order(14396,91364)=30241
order(14397,31974)=20341
order(14398,38914)=24301
order(14502,15042)=02314
order(14503,35410)=42103
order(14506,56104)=24031
order(14507,15407)=02134
order(14508,01458)=30124
order(14509,59014)=24301
order(14520,51402)=20143
order(14523,12345)=03412
order(14526,25146)=32014
order(14527,12574)=03241
order(14528,84512)=41203
order(14529,14295)=01342
order(14530,05143)=42013
order(14532,25431)=42130
order(14536,34615)=31402
order(14537,17543)=04213
order(14538,51438)=20134
order(14539,93541)=43210
order(14560,56041)=23410
order(14562,12645)=04312
order(14563,45136)=12043
order(14567,71654)=40321
order(14568,58641)=24310
order(14569,46591)=13240
order(14570,71450)=30124
order(14572,51247)=20413
order(14573,17435)=03142
order(14576,17465)=03142
order(14578,84157)=41023
order(14579,17495)=03142
order(14580,45018)=12403
order(14582,48215)=13402
order(14583,85134)=32041
order(14586,41658)=10423
order(14587,18475)=03142
order(14589,85914)=32401
order(14590,14509)=01243
order(14592,95142)=32014
order(14593,59431)=23140
order(14596,95641)=32410
order(14597,14795)=01432
order(14598,91845)=30412
order(14602,24016)=41302
order(14603,10436)=03142
order(14605,40615)=13204
order(14607,40176)=13042
order(14608,18604)=04231
order(14609,04196)=31042
order(14620,62014)=23401
order(14623,16234)=02341
order(14625,42561)=13420
order(14627,61427)=20134
order(14628,24186)=31042
order(14629,62194)=23041
order(14630,63140)=23014
order(14632,12346)=04312
order(14635,46153)=12043
order(14637,71364)=40321
order(14638,18346)=04312
order(14639,13649)=03214
order(14650,56410)=32104
order(14652,46125)=12043
order(14653,46513)=12304
order(14657,74165)=41023
order(14658,45186)=13042
order(14659,46195)=12043
order(14670,17406)=03142
order(14672,46721)=12340
order(14673,31467)=40123
order(14675,14657)=01243
order(14678,81674)=40231
order(14679,71946)=30412
order(14680,60418)=24103
order(14682,14286)=01432
order(14683,16384)=02431
order(14685,45168)=14023
order(14687,81647)=30214
order(14689,89146)=34012
order(14690,64190)=21034
order(14692,42691)=14230
order(14693,31469)=40123
order(14695,19654)=03241
order(14697,69174)=23041
order(14698,19468)=03124
order(14702,01427)=30142
order(14703,70341)=23410
order(14705,75401)=24130
order(14706,70614)=23401
order(14708,04781)=31240
order(14709,74901)=21430
order(14720,47021)=12430
order(14723,72431)=23140
order(14725,27514)=32401
order(14726,24716)=31204
order(14728,82147)=43012
order(14729,17429)=02134
order(14730,10347)=04312
order(14732,37412)=32104
order(14735,41375)=10324
order(14736,13647)=03412
order(14738,43817)=13402
order(14739,94371)=41320
order(14750,75410)=23104
order(14752,72415)=24103
order(14753,53174)=34021
order(14756,74651)=21430
order(14758,45817)=13402
order(14759,51479)=30124
