order(74283,87234)=30241
order(86290,28609)=20143
order(27539,37592)=31240
order(95271,21975)=24031
order(4095,4950)=0231
order(5842,8425)=1230
order(12897,19872)=03241
order(8234,8324)=0213
order(59432,93452)=13204
order(84309,93408)=42130
order(50,05)=10
order(80127,87102)=04213
order(17925,17925)=01234
order(7280,7820)=0213
order(74812,27418)=40132
order(45697,79546)=43102
order(92347,79324)=40213
order(72563,26735)=13042
order(93781,39187)=10432
order(62487,27864)=14302
order(80374,48037)=40123
order(2413,3412)=3120
order(5907,0975)=2130
order(14765,16574)=03421
order(8621,6821)=1023
order(16054,51604)=30124
order(62079,62097)=01243
order(14620,04261)=41320
order(12496,94612)=32401
order(18370,18037)=01423
order(7501,5701)=1023
order(34129,43219)=10324
order(40637,34076)=30142
order(10674,47061)=43120
order(52793,92357)=31402
order(52146,21654)=12403
order(10675,01756)=10342
order(23960,90263)=24031
order(68592,95862)=32104
order(98163,93861)=04132
order(41680,68401)=23041
order(52670,76052)=32401
order(5749,5497)=0231
order(50483,80345)=31420
order(62903,62309)=01432
order(9125,2591)=2301
order(89563,36859)=43021
order(35061,16530)=43102
order(85012,50812)=12034
order(23857,52738)=30412
order(92608,20698)=13204
order(17094,09174)=23014
order(78201,27081)=20314
order(65738,78653)=24013
order(857,785)=201
order(12960,02196)=41023
order(76819,96187)=41320
order(42105,25014)=14320
order(35286,23658)=20413
order(57341,71345)=14230
order(9805,9508)=0321
order(15780,81705)=30241
order(17356,65713)=43102
order(51289,91258)=41203
order(49706,90647)=13402
order(26479,96742)=41320
order(92143,23149)=14230
order(75632,73526)=03142
order(12803,23108)=14032
order(36170,07163)=43210
order(29045,24095)=03214
order(81320,12308)=13240
order(25349,39245)=24031
order(32816,68132)=42301
order(5023,3250)=3201
order(8736,3867)=2031
order(89532,83592)=03214
order(23678,86327)=42103
order(47392,79423)=13042
order(70635,36057)=32140
order(1562,6251)=2310
order(38071,38071)=01234
order(72319,73291)=02143
order(84139,83491)=03142
order(10342,20143)=41032
order(93524,53249)=21340
order(90841,90841)=01234
order(41386,63184)=42130
order(1069,1690)=0231
order(64150,40516)=14320
order(76029,02967)=23410
order(28307,27308)=04231
order(90263,69230)=30241
order(47015,14057)=30241
order(95238,25893)=21403
order(57042,42705)=34120
order(46581,68451)=13024
order(87452,78452)=10234
order(39072,73092)=30214
order(98350,30589)=24310
order(3210,3210)=0123
order(32048,28034)=14203
order(47630,34076)=30412
order(12879,29187)=14023
order(50128,10582)=21043
order(90832,98302)=02314
order(9602,6290)=1302
order(97031,01379)=24310
order(35091,31095)=04231
order(86423,84236)=02341
order(41025,50142)=42103
order(29513,25931)=02143
order(54196,91564)=32041
order(26805,08256)=32041
order(79604,94760)=14023
order(73956,39657)=12430
order(25791,75912)=21340
order(25398,35289)=21043
order(97125,19527)=20431
order(56743,47365)=32410
order(21409,24091)=02341
order(79230,90732)=14032
order(8420,2804)=2031
order(1697,1796)=0321
order(41708,04187)=30142
order(10897,71908)=40312
order(9781,1978)=3012
order(54132,45321)=10342
order(89612,28196)=40312
order(19056,01659)=20431
order(38425,83425)=10234
order(52741,12475)=41320
order(65820,86250)=20314
order(46751,46571)=01324
order(98427,89472)=10243
order(20134,10324)=21304
order(10397,91370)=30241
order(45129,24159)=30214
order(87231,81273)=04213
order(30587,37085)=04132
order(75032,23507)=43120
order(93148,81493)=42301
order(26809,06289)=31024
order(53926,26935)=34210
order(501,105)=210
order(30785,85703)=34210
order(62380,20386)=14230
order(94258,54289)=31240
order(47398,84973)=40312
order(62731,23761)=13204
order(82564,82654)=01324
order(65287,65287)=01234
order(47921,21947)=34201
order(10543,40531)=31240
order(3871,7813)=2130
order(40935,59043)=42103
order(14329,49321)=14230
order(235,523)=201
order(85071,80715)=02341
order(598,589)=021
order(69720,29067)=31402
order(49386,98436)=13024
order(40517,04715)=10432
order(15023,03215)=24301
order(17458,87451)=41230
order(50261,05612)=10342
order(14578,17854)=03421
order(63204,23604)=21034
order(16398,18936)=04321
order(49286,28694)=23410
order(25913,95132)=21340
order(6351,5361)=2103
order(1852,1825)=0132
order(53490,49053)=23401
order(67015,17650)=31042
order(10756,76150)=24031
order(54893,45398)=10432
order(19832,28319)=42301
order(218,812)=210
order(29016,62190)=40312
order(42391,92413)=31042
order(82430,32840)=31024
order(42793,42973)=01324
order(24961,41962)=14230
order(73192,79132)=03214
order(21740,17042)=12430
order(4105,0415)=2013
order(20659,26509)=02314
order(38961,86391)=13024
order(26437,24673)=02143
order(82705,85720)=04213
order(6592,5926)=1230
order(94731,41973)=14023
order(36029,30692)=02143
order(92576,79526)=30214
order(87023,02387)=23401
order(28497,94278)=32041
order(15760,17506)=02143
order(97842,29874)=40213
order(5462,6254)=2301
order(53981,35891)=10324
order(24958,59428)=32104
order(52418,41852)=23401
order(75124,25147)=31240
order(45912,29541)=42103
order(71956,19567)=12340
order(97413,37491)=41203
order(28039,82309)=10324
order(64029,06942)=20413
order(63581,86531)=30214
order(43812,34812)=10234
order(20814,08142)=12340
order(38456,58346)=31024
order(84690,04986)=41302
order(58063,86305)=13420
order(47503,53740)=24103
order(60357,56370)=30241
order(43926,46392)=04123
order(79345,79543)=01432
order(31529,32159)=03124
order(4906,4690)=0312
order(42938,48293)=04123
order(58264,62845)=32140
order(12453,21543)=10324
order(63597,37659)=14023
order(25174,75421)=31402
order(13850,50318)=34102
order(14508,04851)=31420
order(69734,73649)=23041
order(40278,84702)=40312
order(89472,47982)=23104
order(4075,0547)=1302
order(94368,83694)=42301
order(25986,65829)=41302
order(62395,65293)=04132
order(13964,43169)=41032
order(41287,42817)=02314
order(12597,92751)=31420
order(94025,42590)=13402
order(92378,29387)=10243
order(35814,54318)=14032
order(39604,03496)=30412
order(64587,84756)=31420
order(60847,64087)=03124
order(98605,05896)=34102
order(71486,17486)=10234
order(82147,74281)=43102
order(96405,64095)=12304
order(38056,56038)=34201
order(97654,64579)=24310
order(80436,40863)=21043
order(49687,96748)=12403
order(102,201)=210
order(79204,27904)=20134
order(27531,15273)=42013
order(67954,45679)=43012
order(60283,68023)=03124
order(41379,14397)=10243
order(18657,56871)=32140
order(79826,78692)=02413
order(7410,1740)=2013
order(85367,63785)=32401
order(8326,3862)=1032
order(12948,19482)=02341
order(16027,70261)=42310
order(56438,46385)=21340
order(86425,52468)=43210
order(93480,80934)=34012
order(2349,4392)=2130
order(30179,10793)=21340
order(97061,19706)=40123
order(59620,29506)=31042
order(38504,30458)=03421
order(13597,95713)=32401
order(32608,23608)=10234
order(50934,39405)=32410
order(40932,30492)=31024
order(92753,93752)=04231
order(19527,79215)=41302
order(65179,56917)=10423
order(45013,13045)=34201
order(86750,60857)=14032
order(64795,46975)=10324
order(38054,58034)=31204
order(89437,84379)=02341
order(14579,47915)=13402
order(62918,98612)=24031
order(37016,70613)=12430
order(47152,14257)=20431
order(49102,04129)=30241
order(75021,27105)=30421
order(10824,80421)=21430
order(1235,5312)=3201
order(73610,60173)=24301
order(49351,54319)=30241
order(2958,2598)=0213
order(18203,28013)=21304
order(84735,87345)=02314
order(13957,79135)=42013
order(83672,67328)=23140
order(85496,64985)=42301
order(93258,95382)=03142
order(48217,12478)=32041
order(60931,13960)=43201
order(36875,87365)=23014
order(87920,97820)=21034
order(73061,16730)=43012
order(16972,17926)=03241
order(85620,05682)=41203
order(60932,32069)=34102
order(76348,68374)=14203
order(36471,76314)=31042
order(70294,74029)=04123
order(60391,06319)=10243
order(90853,93508)=04312
order(3502,0235)=2301
order(67902,97062)=21304
order(39715,17395)=32014
order(25076,05762)=21340
order(70968,09867)=12430
order(54827,74285)=41320
order(13652,62513)=24301
order(70315,17503)=30412
order(8157,7815)=3012
order(75391,71935)=04321
order(5237,5723)=0312
order(39651,59136)=31402
order(51240,04512)=43012
order(27465,25647)=04321
order(57924,74295)=14320
order(70318,37018)=20134
order(8521,5128)=1320
order(8459,8945)=0312
order(94531,13945)=43012
order(5789,9857)=3201
order(38469,89463)=14230
order(14302,34021)=21340
order(95183,85913)=31024
order(45972,94257)=20413
order(10769,16709)=03214
order(68012,82061)=14203
order(26487,46287)=21034
order(97128,17289)=21340
order(49068,98046)=14203
order(62471,74612)=32041
order(25798,98572)=34120
order(13057,10573)=02341
order(74695,64579)=21403
order(73582,58273)=23401
order(97814,94187)=04321
order(84256,52846)=32014
order(14902,40219)=13402
order(61049,91406)=41320
order(73418,34817)=12430
order(37146,36714)=04123
order(41067,07641)=24301
order(1529,9521)=3120
order(69830,96308)=10342
order(4803,0384)=2310
order(51328,13825)=12430
order(81529,85912)=02413
order(86310,03816)=42031
order(42079,72094)=31240
order(947,479)=120
order(37529,97253)=41320
order(3170,1703)=1230
order(45068,68054)=34210
order(36054,50364)=32014
order(348,483)=120
order(28751,25781)=03214
order(38146,14386)=23014
order(74960,94670)=21304
order(83015,81503)=03421
order(28165,86125)=13204
order(21068,18062)=14230
order(15890,81905)=20341
order(96407,79640)=40123
order(39782,92387)=14032
order(42197,17942)=24301
order(5647,6745)=1320
order(86250,02865)=42013
order(76584,54687)=24130
order(32706,02637)=31402
order(68529,92586)=43210
order(84679,49768)=14320
order(47591,54917)=20341
order(31785,81375)=31024
order(12547,14572)=03241
order(34705,37540)=02413
order(68204,82640)=12043
order(5639,5369)=0213
order(26708,26780)=01243
order(89012,89012)=01234
order(93124,29431)=30412
order(30592,23059)=40123
order(92173,72319)=31420
order(98462,28946)=41023
order(72980,78092)=03421
order(37950,35709)=03142
order(74538,53784)=23041
order(13962,21396)=40123
order(87034,80473)=02413
order(86925,86259)=01342
order(73894,93784)=31024
order(36820,30268)=04312
order(64297,74296)=41230
order(9076,6097)=3102
order(1093,9103)=2013
order(56143,54163)=03214
order(95643,43695)=34201
order(63274,74623)=34021
order(36109,63109)=10234
order(49702,29704)=41230
order(21864,21468)=01432
order(76023,27360)=30412
order(52631,21635)=14230
order(81392,23981)=42301
order(43519,95431)=42013
order(67825,75682)=14023
order(63928,23968)=31204
order(34728,47328)=12034
order(63205,60235)=03214
order(3645,4536)=2301
order(30297,92073)=32140
order(67981,69187)=02431
order(34068,34608)=01324
order(75241,51427)=14320
order(91364,91364)=01234
order(82743,82743)=01234
order(8432,4238)=1320
order(70546,67405)=40312
order(56832,28653)=42103
order(39861,31698)=04312
order(85406,68450)=40213
order(49651,54691)=30214
order(46917,91476)=23041
order(71059,91705)=41023
order(81432,14328)=12340
order(62304,20634)=13024
order(78164,78416)=01423
order(25981,58921)=13204
order(13270,70312)=34102
order(12046,02641)=21430
order(14298,12849)=02413
order(21487,82471)=30241
order(7391,1973)=3201
order(6470,4607)=1032
order(67594,75469)=12403
order(27584,82475)=30412
order(93724,72349)=23140
order(1364,1643)=0231
order(58647,56487)=02314
order(34062,60234)=32401
order(58360,56308)=03241
order(72813,73218)=04132
order(96358,83965)=42013
order(72084,42870)=41302
order(59682,68592)=23014
order(25694,25694)=01234
order(20574,40725)=41302
order(48735,43587)=03412
order(40631,36140)=32401
order(61895,91658)=31042
order(28714,18274)=31024
order(18653,63815)=24103
order(85094,48590)=40132
order(98762,97286)=02413
order(32960,92063)=21430
order(37129,93172)=40213
order(1935,3951)=2130
order(73526,35672)=12403
order(63540,45360)=32104
order(82146,86124)=04213
order(6749,4679)=2013
order(80257,27850)=24031
order(24956,64592)=41320
order(54673,74653)=31204
order(43028,24803)=30421
order(2540,4520)=2103
order(64529,42956)=13420
order(90241,40921)=31024
order(61879,96187)=40123
order(31425,51342)=41023
order(19508,18905)=04132
order(85134,15483)=21403
order(4253,5234)=2130
order(26943,26493)=01324
order(27095,79025)=13204
order(93842,34982)=13024
order(83105,80513)=03421
order(14072,40127)=12043
order(28759,72958)=20431
order(87352,28357)=40231
order(16347,43617)=32104
order(80762,72806)=24013
order(54621,12456)=43102
order(2047,7420)=3201
order(6938,3986)=2130
order(78309,03897)=32140
order(40276,76420)=34021
order(70341,37041)=20134
order(4051,5014)=2130
order(17492,27149)=41023
order(42851,18425)=42013
order(62831,38162)=32401
order(78690,67098)=20431
order(73941,37419)=10342
order(19584,85419)=32401
order(74031,73014)=03241
order(12468,18246)=04123
order(80329,98302)=40213
order(6940,0964)=3102
order(15976,96517)=24103
order(41328,31248)=21304
order(13749,31479)=10324
order(69327,76329)=40231
order(94765,96574)=03421
order(9406,0469)=2130
order(15094,95014)=31204
order(19437,79143)=41023
order(74238,73248)=03214
order(60289,62098)=02143
order(74683,86374)=32401
order(7639,9736)=3021
order(50832,32580)=34021
order(82903,83092)=04321
order(96273,67392)=13402
order(71052,20571)=42301
order(34072,73204)=30421
order(32918,31289)=03142
order(29704,09724)=31204
order(8791,8917)=0231
order(64289,24986)=21430
order(27316,67312)=41230
order(1497,1974)=0231
order(27659,62795)=20143
order(61230,61320)=01324
order(52473,72435)=31240
order(65192,59261)=13402
order(21679,62197)=20143
order(89246,62489)=42301
order(86235,62385)=12304
order(9286,9628)=0312
order(98612,91286)=03412
order(65732,73625)=23041
order(69754,97654)=12034
order(49703,73904)=24130
order(56039,50369)=02314
order(82645,62584)=21403
order(52136,35126)=30214
order(59306,09356)=31204
order(84073,37480)=43102
order(12387,13278)=02143
order(82367,32786)=21403
order(53187,15738)=20413
order(10632,63120)=23041
order(57130,10537)=24031
order(80326,20386)=31204
order(93670,30976)=14032
order(48706,47680)=02413
order(20381,31208)=24013
order(87169,81976)=02413
order(40763,46703)=03214
order(68130,68130)=01234
order(19306,61903)=40132
order(57913,57139)=01342
order(4386,3846)=1203
order(28170,10728)=24301
order(90874,48790)=42301
order(49876,74968)=30142
order(1872,8172)=1023
order(3712,1273)=2310
order(17359,53719)=32104
order(61528,68521)=04231
order(19374,37194)=23014
order(45623,42563)=03124
order(65971,51976)=14230
order(31679,76913)=32410
order(74062,46072)=13204
order(49367,93476)=12043
order(40687,78406)=43012
order(8249,8429)=0213
order(12790,20971)=14320
order(2345,4523)=2301
order(95463,95643)=01324
order(30475,03574)=10432
order(26704,76024)=21304
order(82165,12865)=21034
order(93460,69034)=30412
order(79210,90127)=14320
order(2965,2659)=0231
order(3106,1036)=1203
order(78602,72806)=04132
order(96102,02691)=34102
order(86190,08196)=40231
order(1476,4176)=1023
order(29568,85269)=42031
order(28964,94682)=24310
order(46875,65748)=14302
order(26547,57264)=24013
order(23189,19823)=24301
order(84752,75842)=23014
order(71062,06217)=23410
order(75821,71582)=04123
order(24950,05942)=43210
order(58470,70458)=34201
order(3206,6230)=3102
order(3164,3146)=0132
order(76149,61974)=12403
order(83276,72638)=32410
order(2571,2157)=0312
order(31098,31908)=01324
order(56791,19657)=43102
order(76583,53786)=24031
order(8237,3278)=2130
order(40216,06412)=14032
order(43259,25394)=23140
order(56324,35264)=20314
order(94732,32479)=34120
order(79023,29037)=31240
order(76182,21678)=42103
order(207,270)=021
order(78342,43872)=32104
order(21697,21679)=01243
order(68320,28306)=31240
order(40351,03415)=12043
order(97035,97053)=01243
order(96702,96027)=01342
order(19362,39612)=21304
order(94357,93547)=02314
order(65914,96145)=20341
order(10562,15620)=02341
order(60752,02765)=14203
order(94823,98243)=02314
order(3097,3907)=0213
order(20198,92081)=30142
order(17049,07941)=21430
order(68913,96831)=20143
order(1038,8031)=3120
order(78641,64178)=23401
order(84672,74628)=31240
order(73829,28379)=32104
order(73264,42637)=42310
order(8425,2485)=2103
order(75309,07539)=30124
order(56214,26415)=21430
order(2417,7412)=3120
order(52437,72354)=41302
order(45098,89540)=43102
order(97316,71693)=13402
order(26801,12068)=40312
order(9038,0893)=1302
order(1627,6712)=1302
order(23958,39258)=12034
order(73925,29573)=32401
order(72685,75862)=04321
order(32956,95263)=23140
order(28076,86702)=14320
order(30962,92063)=24130
order(2087,0827)=1203
order(70136,73160)=03241
order(37648,37468)=01324
order(42870,04782)=40321
order(91230,13902)=13042
order(69804,08694)=32014
order(5491,4591)=1023
order(50189,81059)=32104
order(49307,40379)=03241
order(57168,15768)=20134
order(84369,94863)=41032
order(42085,54082)=40231
